Order_ID,Order_Date,Order_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Phone,Customer_Age,Customer_Gender,Customer_City,Customer_State,Customer_Country,Customer_Zip,Customer_Segment,Product_Name,Product_Category,SKU,Quantity,Unit_Price_INR,Discount_Percent,Discount_Amount_INR,Tax_Amount_INR,Total_Amount_INR,Payment_Method,Payment_Status,Shipping_Method,Shipping_Cost_INR,Order_Status,Delivery_Date,Days_to_Deliver,Customer_Rating,Customer_Review,Sales_Channel,Referral_Source,First_Time_Customer,Customer_Lifetime_Orders,Marketing_Campaign
ORD-10387,2025-10-03,17:29:57,CUST-5427,Manju Patel,manju.patel57@email.com,+91-9883671429,45,Female,Mumbai,Maharashtra,India,400001,Regular,Super Blend - Nutrition Powder (504g),Nutrition Blends,SBL-504G-001,2,1899,5,189.9,541.21,4249.31,UPI,Pending,Express,100,Processing,,,,,Website,Organic Search,No,11,Fitness Influencer
ORD-10388,2025-09-18,13:06:04,CUST-5141,Shobha Kapoor,shobha.kapoor49@email.com,+91-9680629151,45,Female,Jaipur,Rajasthan,India,302001,Regular,Biotin Hair Gummies (90N) No Added Sugar,Hair Care - Supplements,BIO-GUM-90N,2,1299,10,259.8,350.73,2788.93,Debit Card,Completed,Express,100,Delivered,2025-09-22,4,4,Works well.,Mobile App,Facebook Ads,No,7,New Customer Welcome
ORD-10389,2025-09-24,11:47:15,CUST-5234,Vani Gupta,vani.gupta15@email.com,+91-9193319739,37,Female,Coimbatore,Tamil Nadu,India,641001,Premium,Charcoal Body Wash (500 ml),Body Care - Cleansers,CHR-BW-500ML,1,449,0,0.0,67.35,566.35,Credit Card,Completed,Standard,50,Delivered,2025-09-30,6,3,Okay product.,Website,Google Ads,No,10,Health Plus
ORD-10390,2025-09-16,13:29:46,CUST-5167,Rekha Patel,rekha.patel35@email.com,+91-9232781573,47,Female,Madurai,Tamil Nadu,India,625001,Premium,Creatine Gummies,Gummies & Supplements,CRE-GUM-001,1,799,15,119.85,101.87,831.02,UPI,Completed,Standard,50,Delivered,2025-09-21,5,5,Outstanding quality!,Website,Youtube,Yes,1,Monsoon Care
ORD-10391,2025-09-22,10:19:26,CUST-5144,Rohan Gupta,rohan.gupta84@email.com,+91-9374181540,38,Male,Nashik,Maharashtra,India,422001,Premium,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,0,0.0,749.7,5847.7,Debit Card,Completed,Express,100,Delivered,2025-09-24,2,3,Decent purchase.,Mobile App,Youtube,No,12,New Customer Welcome
ORD-10392,2025-09-16,15:19:07,CUST-5207,Suresh Nair,suresh.nair83@email.com,+91-9970705968,36,Male,Delhi,Delhi,India,110001,Regular,Hair Growth Oil (100ml),Hair Care - Oils,HGO-100ML,2,599,15,179.7,152.74,1221.04,Debit Card,Completed,Standard,50,Delivered,2025-09-19,3,5,Outstanding quality!,Mobile App,Organic Search,No,19,Premium Protein
ORD-10393,2025-09-05,08:45:10,CUST-5151,Vishal Menon,vishal.menon27@email.com,+91-9330137363,27,Male,Coimbatore,Tamil Nadu,India,641001,Premium,NoBloat Gut health Blend,Gut Health,NBL-GUT-001,1,1299,10,129.9,175.36,1394.46,Debit Card,Completed,Standard,50,Delivered,2025-09-11,6,3,Good but not great.,Mobile App,Direct,No,11,Monsoon Care
ORD-10394,2025-09-29,10:29:46,CUST-5487,Rohan Pillai,rohan.pillai23@email.com,+91-9372496916,26,Male,Indore,Madhya Pradesh,India,452001,Regular,Beard Growth Kit for Low Beard,Beard Care - Kits,BRD-LOW-KIT,1,1899,15,284.85,242.12,1956.27,UPI,Completed,Express,100,Delivered,2025-10-03,4,5,Highly recommend!,Mobile App,Organic Search,No,20,Diwali Wellness
ORD-10395,2025-09-16,17:01:10,CUST-5344,Ashok Malhotra,ashok.malhotra17@email.com,+91-9839563294,27,Male,Patna,Bihar,India,800001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,0,0.0,749.7,5797.7,COD,Completed,Standard,50,Delivered,2025-09-19,3,5,Love it!,Mobile App,Email Campaign,No,20,Fitness Influencer
ORD-10396,2025-10-03,10:58:16,CUST-5236,Pooja Desai,pooja.desai51@email.com,+91-9587032788,32,Female,Kolkata,West Bengal,India,700001,Regular,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,1,1299,0,0.0,194.85,1543.85,UPI,Pending,Standard,50,Processing,,,,,Mobile App,Google Ads,Yes,1,Quick Start Pack
ORD-10397,2025-09-11,10:29:38,CUST-5307,Jaya Sharma,jaya.sharma49@email.com,+91-9014633530,32,Female,Mysore,Karnataka,India,570001,Regular,Stage 4 Hair Regrowth Solution,Hair Care - Kits,HR-STG4-KIT,2,3499,10,699.8,944.73,7292.93,COD,Completed,Standard,50,Delivered,2025-09-15,4,4,Happy with purchase.,Mobile App,Email Campaign,Yes,1,Sleep Better Campaign
ORD-10398,2025-09-11,15:13:25,CUST-5382,Harish Patel,harish.patel3@email.com,+91-9880409938,48,Male,Mumbai,Maharashtra,India,400001,Regular,Advance Magnesium Care,Body Care,ADV-MAG-001,2,999,5,99.9,284.71,2282.82,Debit Card,Completed,Express,100,Delivered,2025-09-13,2,5,Love it!,Mobile App,Facebook Ads,Yes,1,Plant Power
ORD-10399,2025-09-25,15:59:51,CUST-5016,Manoj Rao,manoj.rao29@email.com,+91-9595374246,45,Male,Ludhiana,Punjab,India,141001,Premium,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,5,22.45,63.98,540.53,UPI,Completed,Standard,50,Delivered,2025-09-30,5,5,Best purchase!,Website,Email Campaign,No,3,Gut Health Focus
ORD-10400,2025-09-13,15:10:07,CUST-5061,Ananya Shah,ananya.shah40@email.com,+91-9832033515,50,Female,Gurgaon,Haryana,India,122001,Premium,REJUV Niacinamide Serum,Skin Care - Serums,RJV-NIA-SER,1,799,10,79.9,107.86,926.97,COD,Completed,Express,100,Delivered,2025-09-19,6,4,Satisfied with quality.,Website,Youtube,No,5,Bulk Buy September
ORD-10401,2025-09-28,17:18:35,CUST-5310,Asha Patel,asha.patel42@email.com,+91-9188566057,43,Female,Gurgaon,Haryana,India,122001,Regular,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,2,299,20,119.6,71.76,650.16,Credit Card,Completed,Express,100,In Transit,,,,,Mobile App,Instagram,No,18,Premium Protein
ORD-10402,2025-09-20,13:59:00,CUST-5183,Rajesh Pillai,rajesh.pillai17@email.com,+91-9298711308,35,Male,Rajkot,Gujarat,India,360001,Regular,Shilajit Gummies (1 Month Pack),Gummies & Supplements,SHI-GUM-30D,1,999,5,49.95,142.36,1191.41,COD,Completed,Express,100,Delivered,2025-09-28,8,4,Works well.,Mobile App,Instagram,Yes,1,Magnesium Monday
ORD-10403,2025-09-25,14:57:37,CUST-5434,Aditya Shah,aditya.shah38@email.com,+91-9046982377,39,Male,Mumbai,Maharashtra,India,400001,Regular,Underarm Roll On Deo,Body Care - Hygiene,UND-DEO-001,1,299,10,29.9,40.37,409.47,Credit Card,Completed,Express,100,Delivered,2025-10-02,7,4,Happy with purchase.,Mobile App,Google Ads,Yes,1,Health Plus
ORD-10404,2025-09-06,10:08:01,CUST-5070,Vishal Menon,vishal.menon71@email.com,+91-9069995912,37,Male,Delhi,Delhi,India,110001,Premium,Endure Long Last Spray (20ml),Performance Products,END-SPR-20ML,2,799,5,79.9,227.71,1795.81,UPI,Completed,Standard,50,Delivered,2025-09-11,5,5,Outstanding quality!,Mobile App,Google Ads,No,15,Diwali Wellness
ORD-10405,2025-09-10,08:21:57,CUST-5038,Arun Malhotra,arun.malhotra90@email.com,+91-9248096676,33,Male,Hyderabad,Telangana,India,500001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,20,999.6,599.76,4648.16,Credit Card,Completed,Standard,50,Delivered,2025-09-16,6,5,Outstanding quality!,Website,Email Campaign,No,13,Summer Fitness
ORD-10406,2025-09-25,12:32:40,CUST-5487,Rajesh Iyer,rajesh.iyer59@email.com,+91-9505211185,43,Male,Ludhiana,Punjab,India,141001,Premium,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,1,499,15,74.85,63.62,587.77,COD,Completed,Express,100,Delivered,2025-09-29,4,5,Outstanding quality!,Mobile App,Email Campaign,No,9,Summer Fitness
ORD-10407,2025-09-17,16:30:53,CUST-5280,Lavanya Sharma,lavanya.sharma67@email.com,+91-9575600117,37,Female,Rajkot,Gujarat,India,360001,Regular,Derma Roller for Skin,Tools & Accessories,DR-SKIN-001,2,449,15,134.7,114.49,927.79,Debit Card,Completed,Standard,50,Delivered,2025-09-24,7,5,Amazing product!,Mobile App,Youtube,No,4,Health Plus
ORD-10408,2025-09-11,13:56:40,CUST-5431,Sunil Joshi,sunil.joshi5@email.com,+91-9098098367,45,Male,Ludhiana,Punjab,India,141001,Regular,Biotin Hair Gummies (90N) No Added Sugar,Hair Care - Supplements,BIO-GUM-90N,2,1299,5,129.9,370.21,2888.32,COD,Completed,Standard,50,Delivered,2025-09-15,4,4,Good product!,Website,Youtube,No,7,Clear Skin October
ORD-10409,2025-10-03,08:58:41,CUST-5485,Pooja Menon,pooja.menon92@email.com,+91-9319723030,41,Female,Delhi,Delhi,India,110001,Regular,Water Softener,Home Care,WTR-SOFT-001,1,1299,0,0.0,194.85,1593.85,Debit Card,Pending,Express,100,Processing,,,,,Mobile App,Facebook Ads,Yes,1,New Customer Welcome
ORD-10410,2025-09-12,09:45:45,CUST-5006,Sneha Kapoor,sneha.kapoor36@email.com,+91-9330955162,46,Female,Kochi,Kerala,India,682001,Regular,Charcoal Body Wash (750 ml),Body Care - Cleansers,CHR-BW-750ML,1,599,5,29.95,85.36,754.41,COD,Completed,Express,100,Delivered,2025-09-14,2,5,Highly recommend!,Mobile App,Google Ads,No,4,Gut Health Focus
ORD-10411,2025-09-03,13:11:48,CUST-5403,Vikram Singh,vikram.singh39@email.com,+91-9420213047,34,Male,Coimbatore,Tamil Nadu,India,641001,Premium,TOSTERO 120 Capsules,Performance Supplements,TST-120CAP,2,1999,15,599.7,509.75,3958.05,Debit Card,Completed,Standard,50,Delivered,2025-09-07,4,4,Works well.,Website,Facebook Ads,Yes,1,Quick Start Pack
ORD-10412,2025-09-09,10:29:59,CUST-5195,Kiran Chatterjee,kiran.chatterjee87@email.com,+91-9144369025,40,Male,Bhopal,Madhya Pradesh,India,462001,Premium,Ashwagandha Gummies for Stress,Gummies & Supplements,ASH-GUM-001,2,899,15,269.7,229.24,1857.54,COD,Completed,Express,100,Delivered,2025-09-12,3,4,Happy with purchase.,Website,Direct,Yes,1,Sleep Better Campaign
ORD-10413,2025-09-27,17:03:22,CUST-5345,Kaveri Menon,kaveri.menon72@email.com,+91-9061765837,26,Female,Vadodara,Gujarat,India,390001,Regular,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,10,99.9,134.87,1083.97,Credit Card,Completed,Standard,50,Delivered,2025-09-29,2,4,Happy with purchase.,Website,Email Campaign,No,4,Beard Goals
ORD-10414,2025-09-12,13:56:26,CUST-5471,Ajay Gupta,ajay.gupta9@email.com,+91-9946515586,24,Male,Rajkot,Gujarat,India,360001,Premium,Plant Protein Powder (1kg),Protein Supplements,PLT-PRO-1KG,1,2299,10,229.9,310.36,2429.46,Debit Card,Completed,Standard,50,Delivered,2025-09-14,2,4,Happy with purchase.,Mobile App,Youtube,No,3,Quick Start Pack
ORD-10415,2025-09-23,10:55:36,CUST-5116,Arjun Rao,arjun.rao88@email.com,+91-9115443250,44,Male,Pune,Maharashtra,India,411001,Regular,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,2,1499,5,149.9,427.21,3375.32,Debit Card,Completed,Express,100,Delivered,2025-09-27,4,4,Good product!,Website,Organic Search,No,18,Stress Relief
ORD-10416,2025-09-20,16:21:58,CUST-5113,Divya Iyer,divya.iyer72@email.com,+91-9901535806,34,Female,Mumbai,Maharashtra,India,400001,Regular,Complete Beard Activator Kit for 18-21 + Genetics Concern,Beard Care - Kits,BRD-ACT-1821,1,2499,0,0.0,374.85,2973.85,COD,Completed,Express,100,Delivered,2025-09-28,8,5,Outstanding quality!,Website,Instagram,No,3,Wellness Bundle
ORD-10417,2025-10-03,13:55:12,CUST-5126,Priya Shah,priya.shah35@email.com,+91-9306369402,29,Female,Noida,Uttar Pradesh,India,201301,Regular,Stage 3 Hair Regrowth Kit,Hair Care - Kits,HR-STG3-KIT,1,2999,0,0.0,449.85,3498.85,Debit Card,Pending,Standard,50,Processing,,,,,Website,Google Ads,Yes,1,Plant Power
ORD-10418,2025-09-05,12:13:16,CUST-5253,Aditya Verma,aditya.verma56@email.com,+91-9394339977,24,Male,Bhopal,Madhya Pradesh,India,462001,Premium,Biotin Hair Gummies (90N) No Added Sugar,Hair Care - Supplements,BIO-GUM-90N,1,1299,15,194.85,165.62,1319.77,UPI,Completed,Standard,50,Delivered,2025-09-11,6,4,Good value for money.,Website,Facebook Ads,No,17,Fitness Influencer
ORD-10419,2025-10-01,17:28:35,CUST-5069,Pooja Nair,pooja.nair99@email.com,+91-9839262055,36,Female,Lucknow,Uttar Pradesh,India,226001,Premium,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,0,0.0,67.35,566.35,COD,Pending,Standard,50,Processing,,,,,Website,Facebook Ads,No,12,New Customer Welcome
ORD-10420,2025-09-23,13:57:02,CUST-5463,Maya Mehta,maya.mehta56@email.com,+91-9651809038,30,Female,Bangalore,Karnataka,India,560001,Regular,Whey Protein 1 Kg,Protein Supplements,WHY-1KG-001,1,2499,0,0.0,374.85,2973.85,UPI,Completed,Express,100,Delivered,2025-09-27,4,4,Works well.,Mobile App,Direct,No,4,Bulk Buy September
ORD-10421,2025-10-02,16:50:36,CUST-5071,Vikram Pillai,vikram.pillai38@email.com,+91-9194662501,35,Male,Kochi,Kerala,India,682001,Premium,Charcoal Body Wash (500 ml),Body Care - Cleansers,CHR-BW-500ML,1,449,10,44.9,60.62,514.72,Credit Card,Pending,Standard,50,Processing,,,,,Mobile App,Google Ads,No,7,Sleep Better Campaign
ORD-10422,2025-09-26,11:08:31,CUST-5260,Arjun Iyer,arjun.iyer11@email.com,+91-9358120217,45,Male,Varanasi,Uttar Pradesh,India,221001,Premium,Beardmax Growth Serum (30 ml),Beard Care,BRD-SER-30ML,1,799,5,39.95,113.86,972.91,Credit Card,Completed,Express,100,Delivered,2025-10-01,5,4,Happy with purchase.,Website,Instagram,No,8,Winter Prep
ORD-10423,2025-09-26,10:15:08,CUST-5073,Deepak Shah,deepak.shah76@email.com,+91-9932179446,36,Male,Madurai,Tamil Nadu,India,625001,Premium,Complete Cleansing Kit,Body Care - Kits,CMP-CLN-KIT,2,899,0,0.0,269.7,2117.7,Credit Card,Completed,Standard,50,Delivered,2025-09-29,3,5,Excellent!,Website,Direct,No,16,Premium Protein
ORD-10424,2025-09-19,09:55:25,CUST-5444,Mohan Nair,mohan.nair79@email.com,+91-9721441224,26,Male,Ahmedabad,Gujarat,India,380001,Premium,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,0,0.0,44.85,393.85,UPI,Completed,Standard,50,Delivered,2025-09-24,5,5,Highly recommend!,Mobile App,Email Campaign,No,13,Stress Relief
ORD-10425,2025-09-29,09:39:19,CUST-5184,Ganesh Iyer,ganesh.iyer7@email.com,+91-9273119063,43,Male,Madurai,Tamil Nadu,India,625001,Regular,Stage 3 Hair Regrowth Kit,Hair Care - Kits,HR-STG3-KIT,1,2999,0,0.0,449.85,3548.85,Debit Card,Completed,Express,100,Delivered,2025-10-05,6,3,Okay product.,Website,Email Campaign,No,4,Advanced Wellness
ORD-10426,2025-09-05,14:21:42,CUST-5130,Ajay Malhotra,ajay.malhotra78@email.com,+91-9631596460,46,Male,Patna,Bihar,India,800001,Regular,Micronised Creatine Monohydrate (125g - Mixed Fruit Flavour),Creatine Supplements,CRE-MIC-125G,1,699,15,104.85,89.12,733.27,Credit Card,Completed,Standard,50,Delivered,2025-09-10,5,5,Best purchase!,Mobile App,Instagram,No,15,Health Plus
ORD-10427,2025-09-18,11:37:15,CUST-5478,Rahul Shah,rahul.shah62@email.com,+91-9333412870,50,Male,Delhi,Delhi,India,110001,Regular,Anti-Dandruff Shampoo (100 ml),Hair Care - Shampoos,ADS-100ML,1,299,5,14.95,42.61,426.66,UPI,Completed,Express,100,Delivered,2025-09-22,4,4,Satisfied with quality.,Website,Google Ads,No,17,Gut Health Focus
ORD-10428,2025-09-26,09:14:40,CUST-5489,Arjun Kumar,arjun.kumar17@email.com,+91-9985953178,42,Male,Vadodara,Gujarat,India,390001,Regular,REJUV Niacinamide Serum,Skin Care - Serums,RJV-NIA-SER,3,799,0,0.0,359.55,2856.55,Credit Card,Completed,Express,100,Delivered,2025-09-28,2,5,Love it!,Mobile App,Email Campaign,Yes,1,Magnesium Monday
ORD-10429,2025-09-10,13:36:59,CUST-5109,Mohan Iyer,mohan.iyer21@email.com,+91-9918103630,23,Male,Vijayawada,Andhra Pradesh,India,520001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,1,2499,10,249.9,337.36,2686.46,COD,Completed,Express,100,Delivered,2025-09-13,3,4,Works well.,Mobile App,Direct,No,5,Bulk Buy September
ORD-10430,2025-09-12,10:17:16,CUST-5259,Kaveri Shah,kaveri.shah23@email.com,+91-9212619200,41,Female,Nagpur,Maharashtra,India,440001,Premium,Biotin Hair Gummies (60N) No Added Sugar,Hair Care - Supplements,BIO-GUM-60N,1,999,5,49.95,142.36,1191.41,UPI,Completed,Express,100,Delivered,2025-09-14,2,3,Average quality.,Website,Facebook Ads,No,2,Sleep Better Campaign
ORD-10431,2025-09-14,12:13:32,CUST-5313,Ashok Agarwal,ashok.agarwal98@email.com,+91-9456927822,32,Male,Mumbai,Maharashtra,India,400001,Regular,Growmax Topical Solution (60ml),Hair Care - Topicals,GRW-TOP-60ML,2,899,15,269.7,229.24,1857.54,Credit Card,Completed,Express,100,Delivered,2025-09-17,3,4,Satisfied with quality.,Website,Direct,No,11,Advanced Wellness
ORD-10432,2025-09-30,09:12:17,CUST-5360,Vani Kapoor,vani.kapoor62@email.com,+91-9534020055,28,Female,Visakhapatnam,Andhra Pradesh,India,530001,Regular,REJUV Niacinamide Serum,Skin Care - Serums,RJV-NIA-SER,1,799,15,119.85,101.87,881.02,COD,Completed,Express,100,In Transit,,,,,Mobile App,Google Ads,No,3,Hair Growth Challenge
ORD-10433,2025-09-08,15:51:22,CUST-5477,Manju Desai,manju.desai48@email.com,+91-9699425487,32,Female,Vadodara,Gujarat,India,390001,Regular,Beard Growth Kit + Lifestyle Concern,Beard Care - Kits,BRD-GRW-LC,1,2099,0,0.0,314.85,2463.85,UPI,Completed,Standard,50,Delivered,2025-09-16,8,5,Outstanding quality!,Website,Facebook Ads,No,9,Fitness Influencer
ORD-10434,2025-09-23,17:14:26,CUST-5387,Rashmi Iyer,rashmi.iyer96@email.com,+91-9413510450,26,Female,Ludhiana,Punjab,India,141001,Regular,Water Softener,Home Care,WTR-SOFT-001,1,1299,10,129.9,175.36,1444.46,UPI,Completed,Express,100,Delivered,2025-09-28,5,5,Best purchase!,Website,Youtube,No,13,Premium Protein
ORD-10435,2025-10-02,12:48:04,CUST-5183,Sneha Sharma,sneha.sharma15@email.com,+91-9842113530,30,Female,Kochi,Kerala,India,682001,Regular,Complete Endurance Kit| 1x Endure Spray + 1x Tostero Capsules,Performance Kits,END-KIT-COMP,1,1899,10,189.9,256.36,2065.47,Credit Card,Pending,Express,100,Processing,,,,,Mobile App,Youtube,No,12,Diwali Wellness
ORD-10436,2025-09-27,12:32:23,CUST-5032,Amit Patel,amit.patel65@email.com,+91-9722557933,47,Male,Rajkot,Gujarat,India,360001,Premium,Beard Activator Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-ACT-2228,1,2299,5,114.95,327.61,2561.66,Debit Card,Completed,Standard,50,Delivered,2025-10-01,4,4,Happy with purchase.,Website,Email Campaign,No,12,Winter Prep
ORD-10437,2025-09-21,09:08:53,CUST-5076,Krishna Malhotra,krishna.malhotra70@email.com,+91-9246811790,46,Male,Delhi,Delhi,India,110001,Premium,Stage 4 Hair Regrowth Solution,Hair Care - Kits,HR-STG4-KIT,1,3499,0,0.0,524.85,4123.85,Debit Card,Completed,Express,100,Delivered,2025-09-27,6,5,Outstanding quality!,Website,Email Campaign,No,5,Clear Skin October
ORD-10438,2025-09-03,11:46:54,CUST-5376,Divya Desai,divya.desai19@email.com,+91-9371967615,31,Female,Gurgaon,Haryana,India,122001,Regular,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,20,59.8,35.88,325.08,COD,Completed,Standard,50,Delivered,2025-09-05,2,3,Average quality.,Website,Instagram,No,2,Immunity Boost
ORD-10439,2025-09-19,14:46:01,CUST-5251,Vinod Reddy,vinod.reddy46@email.com,+91-9608606056,35,Male,Jaipur,Rajasthan,India,302001,Regular,TOSTERO Capsules (60N),Performance Supplements,TST-60CAP,3,1199,0,0.0,539.55,4236.55,Debit Card,Completed,Express,100,Delivered,2025-09-27,8,4,Good product!,Mobile App,Google Ads,No,18,Hair Growth Challenge
ORD-10440,2025-09-28,14:43:17,CUST-5291,Vikram Mehta,vikram.mehta30@email.com,+91-9338438498,44,Male,Kolkata,West Bengal,India,700001,Premium,Growmax Topical Solution + Activator (Derma Roller),Hair Care - Kits,GRW-ACT-KIT,2,1399,5,139.9,398.71,3106.82,COD,Completed,Standard,50,In Transit,,,,,Mobile App,Youtube,Yes,1,Fitness Influencer
ORD-10441,2025-10-03,13:59:46,CUST-5496,Jaya Mehta,jaya.mehta15@email.com,+91-9443545123,46,Female,Rajkot,Gujarat,India,360001,Regular,Beard Activator Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-ACT-2228,1,2299,0,0.0,344.85,2743.85,UPI,Pending,Express,100,Processing,,,,,Website,Organic Search,No,15,Quick Start Pack
ORD-10442,2025-09-29,14:04:17,CUST-5250,Balaji Joshi,balaji.joshi36@email.com,+91-9596791774,29,Male,Pune,Maharashtra,India,411001,Regular,Derma Roller for Skin,Tools & Accessories,DR-SKIN-001,1,449,10,44.9,60.62,564.72,COD,Completed,Express,100,In Transit,,,,,Mobile App,Facebook Ads,No,1,Winter Prep
ORD-10443,2025-09-24,14:12:19,CUST-5254,Rashmi Menon,rashmi.menon42@email.com,+91-9011372814,43,Female,Vijayawada,Andhra Pradesh,India,520001,Regular,Derma Roller for Skin,Tools & Accessories,DR-SKIN-001,1,449,10,44.9,60.62,564.72,Credit Card,Completed,Express,100,Delivered,2025-09-29,5,5,Best purchase!,Website,Youtube,No,7,Bulk Buy September
ORD-10444,2025-09-23,17:02:38,CUST-5321,Manju Iyer,manju.iyer77@email.com,+91-9877283962,28,Female,Thrissur,Kerala,India,680001,Premium,Complete Beard Growth Kit for 18-21 + Genetics Concern,Beard Care - Kits,BRD-GRW-1821,1,2599,10,259.9,350.86,2739.96,COD,Completed,Standard,50,Delivered,2025-09-27,4,4,Good value for money.,Mobile App,Google Ads,No,7,Plant Power
ORD-10445,2025-09-25,16:06:13,CUST-5245,Jaya Iyer,jaya.iyer25@email.com,+91-9770068978,26,Female,Nagpur,Maharashtra,India,440001,Premium,Dandruff Treatment Kit - Sticky Scales,Hair Care - Kits,DTK-SS-001,1,1799,5,89.95,256.36,2065.41,UPI,Completed,Express,100,Delivered,2025-09-29,4,3,Okay product.,Website,Email Campaign,No,10,Plant Power
ORD-10446,2025-09-12,14:19:46,CUST-5379,Nikhil Reddy,nikhil.reddy85@email.com,+91-9742897083,25,Male,Kolkata,West Bengal,India,700001,Premium,Water Softener,Home Care,WTR-SOFT-001,1,1299,5,64.95,185.11,1469.16,UPI,Completed,Standard,50,Delivered,2025-09-19,7,5,Highly recommend!,Website,Google Ads,Yes,1,Gut Health Focus
ORD-10447,2025-09-13,13:40:58,CUST-5272,Nikhil Nair,nikhil.nair7@email.com,+91-9424471356,26,Male,Ludhiana,Punjab,India,141001,Regular,Super Blend - Nutrition Powder (504g),Nutrition Blends,SBL-504G-001,1,1899,15,284.85,242.12,1956.27,COD,Completed,Express,100,Delivered,2025-09-20,7,5,Highly recommend!,Mobile App,Google Ads,No,8,Magnesium Monday
ORD-10448,2025-09-13,14:17:41,CUST-5009,Krishna Reddy,krishna.reddy88@email.com,+91-9908887124,49,Male,Patna,Bihar,India,800001,Premium,Advanced Anti-Dandruff Shampoo 100 ml,Hair Care - Shampoos,AADS-100ML,2,349,5,34.9,99.47,812.57,Debit Card,Completed,Standard,50,Delivered,2025-09-16,3,4,Happy with purchase.,Mobile App,Organic Search,No,3,Hair Growth Challenge
ORD-10449,2025-10-01,15:56:49,CUST-5341,Suma Mehta,suma.mehta52@email.com,+91-9470176243,49,Female,Jaipur,Rajasthan,India,302001,Premium,Men's Face Wash for Oily Skin,Skin Care - Cleansers,MFW-OILY,1,349,10,34.9,47.12,461.22,Credit Card,Pending,Express,100,Processing,,,,,Website,Instagram,No,17,Sleep Better Campaign
